,year,month,day,hour,city,dewp,pres,temp,cbwd,iws,pm2.5,is,ir,date_time
36731,2014,6,2,3,beijing_2,12.0,1012.0,19.0,SE,3.58,55.0,0.0,0.0,2014-06-02 03:00:00
36732,2014,6,2,4,beijing_2,12.0,1012.0,20.0,SE,5.37,24.0,0.0,0.0,2014-06-02 04:00:00
36733,2014,6,2,5,beijing_2,13.0,1012.0,19.0,CV,0.45,21.0,0.0,0.0,2014-06-02 05:00:00
36734,2014,6,2,6,beijing_2,14.0,1013.0,19.0,NW,3.13,18.0,0.0,0.0,2014-06-02 06:00:00
36735,2014,6,2,7,beijing_2,14.0,1013.0,19.0,NE,1.79,25.0,0.0,0.0,2014-06-02 07:00:00
36736,2014,6,2,8,beijing_2,14.0,1013.0,21.0,NW,3.13,25.0,0.0,0.0,2014-06-02 08:00:00
36737,2014,6,2,9,beijing_2,13.0,1013.0,21.0,NW,6.26,18.0,0.0,0.0,2014-06-02 09:00:00
36738,2014,6,2,10,beijing_2,15.0,1013.0,21.0,NE,1.79,18.0,0.0,0.0,2014-06-02 10:00:00
36739,2014,6,2,11,beijing_2,14.0,1012.0,23.0,CV,0.89,24.0,0.0,0.0,2014-06-02 11:00:00
36740,2014,6,2,12,beijing_2,13.0,1012.0,26.0,CV,2.68,20.0,0.0,0.0,2014-06-02 12:00:00
36741,2014,6,2,13,beijing_2,12.0,1012.0,24.0,NE,1.79,31.0,0.0,0.0,2014-06-02 13:00:00
36742,2014,6,2,14,beijing_2,11.0,1011.0,25.0,SE,1.79,31.0,0.0,0.0,2014-06-02 14:00:00
36743,2014,6,2,15,beijing_2,12.0,1010.0,25.0,SE,4.92,28.0,0.0,0.0,2014-06-02 15:00:00
36744,2014,6,2,16,beijing_2,11.0,1010.0,26.0,CV,0.89,31.0,0.0,0.0,2014-06-02 16:00:00
36745,2014,6,2,17,beijing_2,11.0,1009.0,26.0,SE,1.79,28.0,0.0,0.0,2014-06-02 17:00:00
36746,2014,6,2,18,beijing_2,12.0,1009.0,26.0,CV,0.89,34.0,0.0,0.0,2014-06-02 18:00:00
36747,2014,6,2,19,beijing_2,12.0,1009.0,25.0,SE,3.13,32.0,0.0,0.0,2014-06-02 19:00:00
36748,2014,6,2,20,beijing_2,12.0,1010.0,24.0,NW,3.13,44.0,0.0,0.0,2014-06-02 20:00:00
36749,2014,6,2,21,beijing_2,12.0,1010.0,24.0,NW,6.26,46.0,0.0,0.0,2014-06-02 21:00:00
36750,2014,6,2,22,beijing_2,12.0,1010.0,24.0,NW,10.28,43.0,0.0,0.0,2014-06-02 22:00:00
36751,2014,6,2,23,beijing_2,13.0,1010.0,22.0,NW,13.41,48.0,0.0,0.0,2014-06-02 23:00:00
36752,2014,6,3,0,beijing_2,13.0,1009.0,22.0,NW,16.54,57.0,0.0,0.0,2014-06-03 00:00:00
36753,2014,6,3,1,beijing_2,13.0,1009.0,20.0,NW,19.67,53.0,0.0,0.0,2014-06-03 01:00:00
36754,2014,6,3,2,beijing_2,13.0,1008.0,19.0,NW,20.56,64.0,0.0,0.0,2014-06-03 02:00:00
36755,2014,6,3,3,beijing_2,13.0,1008.0,17.0,NW,22.35,52.0,0.0,0.0,2014-06-03 03:00:00
36756,2014,6,3,4,beijing_2,13.0,1008.0,17.0,NW,26.37,37.0,0.0,0.0,2014-06-03 04:00:00
36757,2014,6,3,5,beijing_2,13.0,1008.0,17.0,NE,0.89,35.0,0.0,0.0,2014-06-03 05:00:00
36758,2014,6,3,6,beijing_2,14.0,1008.0,20.0,NW,4.02,39.0,0.0,0.0,2014-06-03 06:00:00
36759,2014,6,3,7,beijing_2,14.0,1009.0,23.0,NW,7.15,31.0,0.0,0.0,2014-06-03 07:00:00
36760,2014,6,3,8,beijing_2,13.0,1009.0,24.0,NW,10.28,29.0,0.0,0.0,2014-06-03 08:00:00
36761,2014,6,3,9,beijing_2,13.0,1009.0,27.0,NW,13.41,28.0,0.0,0.0,2014-06-03 09:00:00
36762,2014,6,3,10,beijing_2,12.0,1009.0,28.0,NW,15.2,32.0,0.0,0.0,2014-06-03 10:00:00
36763,2014,6,3,11,beijing_2,12.0,1008.0,29.0,CV,0.89,33.0,0.0,0.0,2014-06-03 11:00:00
36764,2014,6,3,12,beijing_2,12.0,1008.0,30.0,SE,1.79,25.0,0.0,0.0,2014-06-03 12:00:00
36765,2014,6,3,13,beijing_2,12.0,1007.0,31.0,SE,4.92,30.0,0.0,0.0,2014-06-03 13:00:00
36766,2014,6,3,14,beijing_2,12.0,1006.0,31.0,SE,8.05,28.0,0.0,0.0,2014-06-03 14:00:00
36767,2014,6,3,15,beijing_2,12.0,1006.0,32.0,SE,12.07,36.0,0.0,0.0,2014-06-03 15:00:00
36768,2014,6,3,16,beijing_2,12.0,1006.0,32.0,SE,16.09,43.0,0.0,0.0,2014-06-03 16:00:00
36769,2014,6,3,17,beijing_2,13.0,1006.0,31.0,SE,20.11,43.0,0.0,0.0,2014-06-03 17:00:00
36770,2014,6,3,18,beijing_2,12.0,1006.0,30.0,SE,23.24,54.0,0.0,0.0,2014-06-03 18:00:00
36771,2014,6,3,19,beijing_2,13.0,1006.0,28.0,SE,26.37,56.0,0.0,0.0,2014-06-03 19:00:00
36772,2014,6,3,20,beijing_2,13.0,1007.0,28.0,SE,28.16,45.0,0.0,0.0,2014-06-03 20:00:00
36773,2014,6,3,21,beijing_2,13.0,1007.0,27.0,SE,29.95,48.0,0.0,0.0,2014-06-03 21:00:00
36774,2014,6,3,22,beijing_2,14.0,1008.0,26.0,SE,34.87,57.0,0.0,0.0,2014-06-03 22:00:00
36775,2014,6,3,23,beijing_2,14.0,1008.0,24.0,SE,38.0,50.0,0.0,0.0,2014-06-03 23:00:00
36776,2014,6,4,0,beijing_2,14.0,1008.0,23.0,SE,39.79,47.0,0.0,0.0,2014-06-04 00:00:00
36777,2014,6,4,1,beijing_2,15.0,1008.0,21.0,NE,1.79,48.0,0.0,0.0,2014-06-04 01:00:00
36778,2014,6,4,2,beijing_2,15.0,1008.0,21.0,NE,2.68,62.0,0.0,0.0,2014-06-04 02:00:00
36779,2014,6,4,3,beijing_2,15.0,1008.0,20.0,NE,3.57,77.0,0.0,0.0,2014-06-04 03:00:00
36780,2014,6,4,4,beijing_2,16.0,1007.0,20.0,NE,4.46,83.0,0.0,0.0,2014-06-04 04:00:00
36781,2014,6,4,5,beijing_2,16.0,1007.0,19.0,CV,0.89,87.0,0.0,0.0,2014-06-04 05:00:00
36782,2014,6,4,6,beijing_2,17.0,1007.0,20.0,CV,1.78,88.0,0.0,0.0,2014-06-04 06:00:00
36783,2014,6,4,7,beijing_2,17.0,1008.0,24.0,CV,2.67,107.0,0.0,0.0,2014-06-04 07:00:00
36784,2014,6,4,8,beijing_2,16.0,1007.0,25.0,CV,3.56,88.0,0.0,0.0,2014-06-04 08:00:00
36785,2014,6,4,9,beijing_2,15.0,1007.0,26.0,CV,4.45,88.0,0.0,0.0,2014-06-04 09:00:00
36786,2014,6,4,10,beijing_2,14.0,1007.0,27.0,SE,3.13,79.0,0.0,0.0,2014-06-04 10:00:00
36787,2014,6,4,11,beijing_2,14.0,1007.0,28.0,SE,6.26,60.0,0.0,0.0,2014-06-04 11:00:00
36788,2014,6,4,12,beijing_2,14.0,1006.0,29.0,CV,1.79,48.0,0.0,0.0,2014-06-04 12:00:00
36789,2014,6,4,13,beijing_2,13.0,1005.0,29.0,SE,3.13,38.0,0.0,0.0,2014-06-04 13:00:00
36790,2014,6,4,14,beijing_2,13.0,1005.0,31.0,SE,6.26,42.0,0.0,0.0,2014-06-04 14:00:00
36791,2014,6,4,15,beijing_2,13.0,1004.0,30.0,SE,9.39,47.0,0.0,0.0,2014-06-04 15:00:00
36792,2014,6,4,16,beijing_2,13.0,1004.0,30.0,SE,13.41,53.0,0.0,0.0,2014-06-04 16:00:00
36793,2014,6,4,17,beijing_2,14.0,1004.0,29.0,SE,17.43,52.0,0.0,0.0,2014-06-04 17:00:00
36794,2014,6,4,18,beijing_2,14.0,1004.0,29.0,SE,22.35,51.0,0.0,0.0,2014-06-04 18:00:00
36795,2014,6,4,19,beijing_2,14.0,1004.0,28.0,SE,26.37,53.0,0.0,0.0,2014-06-04 19:00:00
36796,2014,6,4,20,beijing_2,15.0,1004.0,27.0,SE,29.5,51.0,0.0,0.0,2014-06-04 20:00:00
36797,2014,6,4,21,beijing_2,14.0,1005.0,27.0,SE,31.29,54.0,0.0,0.0,2014-06-04 21:00:00
36798,2014,6,4,22,beijing_2,14.0,1005.0,27.0,NW,1.79,54.0,0.0,0.0,2014-06-04 22:00:00
36799,2014,6,4,23,beijing_2,15.0,1005.0,27.0,SE,3.13,54.0,0.0,0.0,2014-06-04 23:00:00
36800,2014,6,5,1,beijing_2,16.0,1005.0,24.0,SE,1.79,53.0,0.0,0.0,2014-06-05 01:00:00
36801,2014,6,5,2,beijing_2,17.0,1005.0,23.0,SE,4.92,57.0,0.0,0.0,2014-06-05 02:00:00
36802,2014,6,5,3,beijing_2,16.0,1005.0,22.0,SE,6.71,80.0,0.0,0.0,2014-06-05 03:00:00
36803,2014,6,5,4,beijing_2,16.0,1005.0,21.0,SE,8.5,84.0,0.0,0.0,2014-06-05 04:00:00
36804,2014,6,5,5,beijing_2,16.0,1006.0,20.0,NE,0.89,90.0,0.0,0.0,2014-06-05 05:00:00
36805,2014,6,5,6,beijing_2,17.0,1006.0,21.0,CV,0.89,95.0,0.0,0.0,2014-06-05 06:00:00
36806,2014,6,5,7,beijing_2,17.0,1006.0,22.0,SE,1.79,108.0,0.0,0.0,2014-06-05 07:00:00
36807,2014,6,5,8,beijing_2,17.0,1006.0,25.0,CV,0.89,102.0,0.0,0.0,2014-06-05 08:00:00
36808,2014,6,5,9,beijing_2,17.0,1006.0,27.0,NE,1.79,90.0,0.0,0.0,2014-06-05 09:00:00
36809,2014,6,5,10,beijing_2,16.0,1006.0,29.0,CV,0.89,76.0,0.0,0.0,2014-06-05 10:00:00
36810,2014,6,5,11,beijing_2,16.0,1005.0,30.0,CV,2.68,54.0,0.0,0.0,2014-06-05 11:00:00
36811,2014,6,5,12,beijing_2,15.0,1005.0,31.0,NW,3.13,43.0,0.0,0.0,2014-06-05 12:00:00
36812,2014,6,5,13,beijing_2,14.0,1004.0,33.0,CV,1.79,43.0,0.0,0.0,2014-06-05 13:00:00
36813,2014,6,5,14,beijing_2,13.0,1003.0,34.0,NW,3.13,45.0,0.0,0.0,2014-06-05 14:00:00
36814,2014,6,5,15,beijing_2,13.0,1003.0,34.0,SE,3.13,43.0,0.0,0.0,2014-06-05 15:00:00
36815,2014,6,5,16,beijing_2,13.0,1002.0,33.0,SE,4.92,49.0,0.0,0.0,2014-06-05 16:00:00
36816,2014,6,5,17,beijing_2,13.0,1002.0,34.0,CV,0.89,56.0,0.0,0.0,2014-06-05 17:00:00
36817,2014,6,5,18,beijing_2,14.0,1002.0,33.0,SE,4.02,55.0,0.0,0.0,2014-06-05 18:00:00
36818,2014,6,5,19,beijing_2,14.0,1002.0,31.0,SE,8.04,59.0,0.0,0.0,2014-06-05 19:00:00
36819,2014,6,5,20,beijing_2,15.0,1002.0,31.0,SE,11.17,60.0,0.0,0.0,2014-06-05 20:00:00
36820,2014,6,5,21,beijing_2,14.0,1003.0,30.0,SE,14.3,68.0,0.0,0.0,2014-06-05 21:00:00
36821,2014,6,5,22,beijing_2,15.0,1003.0,30.0,SE,18.32,70.0,0.0,0.0,2014-06-05 22:00:00
36822,2014,6,5,23,beijing_2,16.0,1003.0,26.0,SE,20.11,81.0,0.0,0.0,2014-06-05 23:00:00
36823,2014,6,6,1,beijing_2,19.0,1004.0,25.0,SE,27.26,90.0,0.0,0.0,2014-06-06 01:00:00
36824,2014,6,6,2,beijing_2,19.0,1004.0,24.0,SE,29.05,108.0,0.0,0.0,2014-06-06 02:00:00
36825,2014,6,6,3,beijing_2,17.0,1004.0,23.0,SE,32.18,109.0,0.0,0.0,2014-06-06 03:00:00
36826,2014,6,6,4,beijing_2,17.0,1004.0,22.0,CV,0.89,106.0,0.0,0.0,2014-06-06 04:00:00
36827,2014,6,6,5,beijing_2,17.0,1005.0,22.0,SE,1.79,96.0,0.0,0.0,2014-06-06 05:00:00
36828,2014,6,6,6,beijing_2,17.0,1005.0,22.0,CV,0.89,82.0,0.0,0.0,2014-06-06 06:00:00
36829,2014,6,6,7,beijing_2,17.0,1004.0,23.0,SE,1.79,87.0,0.0,0.0,2014-06-06 07:00:00
36830,2014,6,6,8,beijing_2,18.0,1004.0,25.0,SE,3.58,101.0,0.0,0.0,2014-06-06 08:00:00
36831,2014,6,6,9,beijing_2,18.0,1004.0,26.0,SE,6.71,99.0,0.0,0.0,2014-06-06 09:00:00
36832,2014,6,6,10,beijing_2,18.0,1004.0,26.0,SE,9.84,104.0,0.0,0.0,2014-06-06 10:00:00
36833,2014,6,6,11,beijing_2,18.0,1004.0,27.0,CV,0.89,101.0,0.0,0.0,2014-06-06 11:00:00
36834,2014,6,6,12,beijing_2,16.0,1005.0,22.0,NW,11.18,88.0,0.0,1.0,2014-06-06 12:00:00
36835,2014,6,6,13,beijing_2,18.0,1005.0,19.0,NW,16.99,9.0,0.0,2.0,2014-06-06 13:00:00
36836,2014,6,6,14,beijing_2,17.0,1005.0,19.0,NW,24.14,9.0,0.0,3.0,2014-06-06 14:00:00
36837,2014,6,6,15,beijing_2,17.0,1005.0,19.0,NW,29.06,6.0,0.0,4.0,2014-06-06 15:00:00
36838,2014,6,6,16,beijing_2,16.0,1004.0,18.0,NE,4.92,6.0,0.0,5.0,2014-06-06 16:00:00
36839,2014,6,6,17,beijing_2,16.0,1005.0,18.0,NW,5.81,7.0,0.0,6.0,2014-06-06 17:00:00
36840,2014,6,6,18,beijing_2,16.0,1005.0,18.0,NE,3.13,7.0,0.0,7.0,2014-06-06 18:00:00
36841,2014,6,6,19,beijing_2,15.0,1005.0,18.0,NE,7.15,9.0,0.0,0.0,2014-06-06 19:00:00
36842,2014,6,6,20,beijing_2,14.0,1005.0,18.0,NW,3.13,10.0,0.0,0.0,2014-06-06 20:00:00
36843,2014,6,6,21,beijing_2,14.0,1005.0,18.0,NE,3.13,12.0,0.0,0.0,2014-06-06 21:00:00
36844,2014,6,6,22,beijing_2,14.0,1005.0,17.0,NW,1.79,10.0,0.0,0.0,2014-06-06 22:00:00
36845,2014,6,6,23,beijing_2,14.0,1005.0,16.0,NW,4.92,17.0,0.0,0.0,2014-06-06 23:00:00
36846,2014,6,7,1,beijing_2,14.0,1005.0,15.0,CV,1.78,24.0,0.0,0.0,2014-06-07 01:00:00
36847,2014,6,7,2,beijing_2,13.0,1005.0,17.0,NE,1.79,25.0,0.0,0.0,2014-06-07 02:00:00
36848,2014,6,7,3,beijing_2,12.0,1005.0,15.0,NW,1.79,19.0,0.0,0.0,2014-06-07 03:00:00
36849,2014,6,7,4,beijing_2,11.0,1005.0,17.0,NE,3.13,17.0,0.0,0.0,2014-06-07 04:00:00
36850,2014,6,7,5,beijing_2,11.0,1005.0,15.0,NW,1.79,14.0,0.0,0.0,2014-06-07 05:00:00
36851,2014,6,7,6,beijing_2,12.0,1005.0,18.0,NW,4.92,8.0,0.0,0.0,2014-06-07 06:00:00
36852,2014,6,7,7,beijing_2,12.0,1005.0,20.0,NW,10.73,6.0,0.0,0.0,2014-06-07 07:00:00
36853,2014,6,7,8,beijing_2,11.0,1006.0,22.0,NW,15.65,6.0,0.0,0.0,2014-06-07 08:00:00
36854,2014,6,7,9,beijing_2,10.0,1006.0,24.0,NW,22.8,5.0,0.0,0.0,2014-06-07 09:00:00
36855,2014,6,7,10,beijing_2,10.0,1005.0,26.0,NW,28.61,4.0,0.0,0.0,2014-06-07 10:00:00
36856,2014,6,7,11,beijing_2,9.0,1005.0,26.0,NW,33.53,3.0,0.0,0.0,2014-06-07 11:00:00
36857,2014,6,7,12,beijing_2,9.0,1005.0,27.0,NW,38.45,3.0,0.0,0.0,2014-06-07 12:00:00
36858,2014,6,7,13,beijing_2,9.0,1004.0,28.0,NW,41.58,5.0,0.0,0.0,2014-06-07 13:00:00
36859,2014,6,7,14,beijing_2,8.0,1003.0,29.0,NW,46.5,5.0,0.0,0.0,2014-06-07 14:00:00
36860,2014,6,7,15,beijing_2,9.0,1002.0,29.0,NW,51.42,5.0,0.0,0.0,2014-06-07 15:00:00
36861,2014,6,7,16,beijing_2,8.0,1001.0,30.0,NW,54.55,7.0,0.0,0.0,2014-06-07 16:00:00
36862,2014,6,7,17,beijing_2,10.0,1001.0,29.0,NE,3.13,6.0,0.0,0.0,2014-06-07 17:00:00
36863,2014,6,7,18,beijing_2,10.0,1002.0,28.0,SE,4.02,9.0,0.0,0.0,2014-06-07 18:00:00
36864,2014,6,7,19,beijing_2,11.0,1002.0,26.0,SE,5.81,8.0,0.0,0.0,2014-06-07 19:00:00
36865,2014,6,7,20,beijing_2,11.0,1002.0,24.0,SE,7.6,19.0,0.0,0.0,2014-06-07 20:00:00
36866,2014,6,7,21,beijing_2,14.0,1003.0,21.0,SE,9.39,26.0,0.0,0.0,2014-06-07 21:00:00
36867,2014,6,7,22,beijing_2,13.0,1003.0,21.0,SE,11.18,26.0,0.0,0.0,2014-06-07 22:00:00
36868,2014,6,7,23,beijing_2,13.0,1003.0,19.0,CV,0.89,38.0,0.0,0.0,2014-06-07 23:00:00
36869,2014,6,8,1,beijing_2,14.0,1003.0,18.0,NE,1.79,69.0,0.0,0.0,2014-06-08 01:00:00
36870,2014,6,8,2,beijing_2,13.0,1003.0,18.0,CV,0.89,45.0,0.0,0.0,2014-06-08 02:00:00
36871,2014,6,8,3,beijing_2,13.0,1003.0,17.0,CV,1.78,33.0,0.0,0.0,2014-06-08 03:00:00
36872,2014,6,8,4,beijing_2,13.0,1003.0,17.0,CV,2.67,24.0,0.0,0.0,2014-06-08 04:00:00
36873,2014,6,8,5,beijing_2,14.0,1003.0,17.0,NW,1.79,29.0,0.0,0.0,2014-06-08 05:00:00
36874,2014,6,8,6,beijing_2,13.0,1003.0,18.0,NW,3.58,25.0,0.0,0.0,2014-06-08 06:00:00
36875,2014,6,8,7,beijing_2,14.0,1003.0,19.0,NW,6.71,26.0,0.0,0.0,2014-06-08 07:00:00
36876,2014,6,8,8,beijing_2,14.0,1003.0,21.0,NE,1.79,25.0,0.0,0.0,2014-06-08 08:00:00
36877,2014,6,8,9,beijing_2,13.0,1003.0,23.0,CV,0.89,45.0,0.0,0.0,2014-06-08 09:00:00
36878,2014,6,8,10,beijing_2,14.0,1002.0,25.0,NE,1.79,58.0,0.0,0.0,2014-06-08 10:00:00
36879,2014,6,8,11,beijing_2,14.0,1002.0,27.0,CV,1.79,59.0,0.0,0.0,2014-06-08 11:00:00
36880,2014,6,8,12,beijing_2,13.0,1001.0,28.0,SE,1.79,48.0,0.0,0.0,2014-06-08 12:00:00
36881,2014,6,8,13,beijing_2,12.0,1000.0,30.0,SE,4.92,45.0,0.0,0.0,2014-06-08 13:00:00
36882,2014,6,8,14,beijing_2,11.0,999.0,30.0,CV,1.79,48.0,0.0,0.0,2014-06-08 14:00:00
36883,2014,6,8,15,beijing_2,14.0,1002.0,19.0,NW,4.92,43.0,0.0,1.0,2014-06-08 15:00:00
36884,2014,6,8,16,beijing_2,14.0,1002.0,20.0,SE,3.13,11.0,0.0,0.0,2014-06-08 16:00:00
36885,2014,6,8,17,beijing_2,14.0,1002.0,21.0,SE,4.02,11.0,0.0,0.0,2014-06-08 17:00:00
36886,2014,6,8,18,beijing_2,15.0,1001.0,22.0,SE,8.94,19.0,0.0,0.0,2014-06-08 18:00:00
36887,2014,6,8,19,beijing_2,15.0,1001.0,22.0,SE,12.96,25.0,0.0,0.0,2014-06-08 19:00:00
36888,2014,6,8,20,beijing_2,15.0,1002.0,19.0,NE,1.79,30.0,0.0,0.0,2014-06-08 20:00:00
36889,2014,6,8,21,beijing_2,14.0,1002.0,19.0,CV,0.89,44.0,0.0,0.0,2014-06-08 21:00:00
36890,2014,6,8,22,beijing_2,15.0,1002.0,18.0,CV,1.78,38.0,0.0,0.0,2014-06-08 22:00:00
36891,2014,6,8,23,beijing_2,14.0,1002.0,17.0,NW,1.79,33.0,0.0,0.0,2014-06-08 23:00:00
36892,2014,6,9,1,beijing_2,14.0,1003.0,16.0,CV,0.89,35.0,0.0,0.0,2014-06-09 01:00:00
36893,2014,6,9,11,beijing_2,13.0,1005.0,26.0,SE,1.79,41.0,0.0,0.0,2014-06-09 11:00:00
36894,2014,6,9,12,beijing_2,11.0,1005.0,28.0,NW,1.79,32.0,0.0,0.0,2014-06-09 12:00:00
36895,2014,6,9,13,beijing_2,10.0,1004.0,29.0,CV,1.79,32.0,0.0,0.0,2014-06-09 13:00:00
36896,2014,6,9,14,beijing_2,10.0,1003.0,30.0,CV,3.58,25.0,0.0,0.0,2014-06-09 14:00:00
36897,2014,6,9,15,beijing_2,7.0,1003.0,30.0,SE,3.13,17.0,0.0,0.0,2014-06-09 15:00:00
36898,2014,6,9,16,beijing_2,9.0,1003.0,29.0,SE,6.26,32.0,0.0,1.0,2014-06-09 16:00:00
36899,2014,6,9,17,beijing_2,12.0,1003.0,27.0,NE,4.02,20.0,0.0,0.0,2014-06-09 17:00:00
36900,2014,6,9,18,beijing_2,14.0,1004.0,25.0,NE,8.04,15.0,0.0,0.0,2014-06-09 18:00:00
36901,2014,6,9,19,beijing_2,13.0,1005.0,22.0,NE,11.17,33.0,0.0,0.0,2014-06-09 19:00:00
36902,2014,6,9,20,beijing_2,13.0,1006.0,22.0,NE,14.3,19.0,0.0,0.0,2014-06-09 20:00:00
36903,2014,6,9,21,beijing_2,13.0,1007.0,22.0,NE,17.43,22.0,0.0,0.0,2014-06-09 21:00:00
36904,2014,6,9,22,beijing_2,14.0,1008.0,21.0,SE,1.79,31.0,0.0,0.0,2014-06-09 22:00:00
36905,2014,6,9,23,beijing_2,13.0,1008.0,21.0,CV,0.89,49.0,0.0,0.0,2014-06-09 23:00:00
36906,2014,6,10,0,beijing_2,13.0,1008.0,20.0,SE,1.79,52.0,0.0,0.0,2014-06-10 00:00:00
36907,2014,6,10,1,beijing_2,14.0,1008.0,18.0,SE,3.58,59.0,0.0,0.0,2014-06-10 01:00:00
36908,2014,6,10,2,beijing_2,14.0,1008.0,19.0,CV,0.89,67.0,0.0,0.0,2014-06-10 02:00:00
36909,2014,6,10,3,beijing_2,14.0,1009.0,19.0,SE,1.79,62.0,0.0,0.0,2014-06-10 03:00:00
36910,2014,6,10,4,beijing_2,14.0,1008.0,19.0,SE,3.58,58.0,0.0,0.0,2014-06-10 04:00:00
36911,2014,6,10,5,beijing_2,14.0,1008.0,18.0,SE,5.37,50.0,0.0,0.0,2014-06-10 05:00:00
36912,2014,6,10,6,beijing_2,15.0,1009.0,18.0,NW,1.79,71.0,0.0,0.0,2014-06-10 06:00:00
36913,2014,6,10,7,beijing_2,16.0,1009.0,19.0,CV,0.89,76.0,0.0,1.0,2014-06-10 07:00:00
36914,2014,6,10,8,beijing_2,16.0,1009.0,20.0,CV,1.78,82.0,0.0,0.0,2014-06-10 08:00:00
36915,2014,6,10,9,beijing_2,16.0,1009.0,22.0,CV,2.67,83.0,0.0,0.0,2014-06-10 09:00:00
36916,2014,6,10,10,beijing_2,16.0,1009.0,22.0,CV,4.46,99.0,0.0,0.0,2014-06-10 10:00:00
36917,2014,6,10,11,beijing_2,16.0,1009.0,25.0,SE,1.79,78.0,0.0,0.0,2014-06-10 11:00:00
36918,2014,6,10,12,beijing_2,16.0,1008.0,26.0,SE,5.81,80.0,0.0,0.0,2014-06-10 12:00:00
36919,2014,6,10,13,beijing_2,16.0,1008.0,25.0,SE,9.83,77.0,0.0,0.0,2014-06-10 13:00:00
36920,2014,6,10,14,beijing_2,18.0,1008.0,23.0,SE,11.62,79.0,0.0,1.0,2014-06-10 14:00:00
36921,2014,6,10,15,beijing_2,18.0,1008.0,23.0,CV,1.79,79.0,0.0,0.0,2014-06-10 15:00:00
36922,2014,6,10,16,beijing_2,17.0,1008.0,24.0,SE,3.13,59.0,0.0,0.0,2014-06-10 16:00:00
36923,2014,6,10,17,beijing_2,16.0,1008.0,23.0,SE,7.15,75.0,0.0,0.0,2014-06-10 17:00:00
36924,2014,6,10,18,beijing_2,16.0,1008.0,23.0,SE,10.28,94.0,0.0,0.0,2014-06-10 18:00:00
36925,2014,6,10,19,beijing_2,16.0,1008.0,22.0,SE,12.07,88.0,0.0,0.0,2014-06-10 19:00:00
36926,2014,6,10,20,beijing_2,16.0,1009.0,21.0,CV,0.89,88.0,0.0,0.0,2014-06-10 20:00:00
36927,2014,6,10,21,beijing_2,16.0,1010.0,20.0,SE,1.79,85.0,0.0,0.0,2014-06-10 21:00:00
36928,2014,6,10,22,beijing_2,17.0,1010.0,20.0,CV,0.89,87.0,0.0,0.0,2014-06-10 22:00:00
36929,2014,6,10,23,beijing_2,17.0,1011.0,19.0,CV,1.78,94.0,0.0,0.0,2014-06-10 23:00:00
36930,2014,6,11,0,beijing_2,17.0,1010.0,19.0,SE,0.89,103.0,0.0,0.0,2014-06-11 00:00:00
36931,2014,6,11,1,beijing_2,17.0,1010.0,19.0,NE,0.89,101.0,0.0,0.0,2014-06-11 01:00:00
36932,2014,6,11,2,beijing_2,16.0,1010.0,18.0,NE,2.68,114.0,0.0,0.0,2014-06-11 02:00:00
36933,2014,6,11,3,beijing_2,16.0,1011.0,18.0,NW,0.89,123.0,0.0,0.0,2014-06-11 03:00:00
36934,2014,6,11,4,beijing_2,15.0,1011.0,17.0,NW,2.68,122.0,0.0,0.0,2014-06-11 04:00:00
36935,2014,6,11,5,beijing_2,14.0,1011.0,17.0,NW,5.81,96.0,0.0,0.0,2014-06-11 05:00:00
36936,2014,6,11,6,beijing_2,16.0,1011.0,19.0,NW,8.94,51.0,0.0,0.0,2014-06-11 06:00:00
36937,2014,6,11,7,beijing_2,15.0,1012.0,21.0,NE,3.13,23.0,0.0,0.0,2014-06-11 07:00:00
36938,2014,6,11,8,beijing_2,15.0,1012.0,22.0,NE,8.05,59.0,0.0,0.0,2014-06-11 08:00:00
36939,2014,6,11,9,beijing_2,14.0,1012.0,24.0,NE,12.97,43.0,0.0,0.0,2014-06-11 09:00:00
36940,2014,6,11,10,beijing_2,14.0,1012.0,26.0,NW,3.13,13.0,0.0,0.0,2014-06-11 10:00:00
36941,2014,6,11,11,beijing_2,13.0,1012.0,27.0,NE,1.79,13.0,0.0,0.0,2014-06-11 11:00:00
36942,2014,6,11,12,beijing_2,12.0,1011.0,27.0,NE,4.92,16.0,0.0,0.0,2014-06-11 12:00:00
36943,2014,6,11,13,beijing_2,12.0,1010.0,29.0,NE,9.84,13.0,0.0,0.0,2014-06-11 13:00:00
36944,2014,6,11,14,beijing_2,12.0,1009.0,30.0,NW,3.13,12.0,0.0,0.0,2014-06-11 14:00:00
36945,2014,6,11,15,beijing_2,12.0,1008.0,30.0,CV,1.79,18.0,0.0,0.0,2014-06-11 15:00:00
36946,2014,6,11,16,beijing_2,11.0,1007.0,30.0,CV,4.92,16.0,0.0,0.0,2014-06-11 16:00:00
36947,2014,6,11,17,beijing_2,12.0,1007.0,30.0,CV,6.71,15.0,0.0,0.0,2014-06-11 17:00:00
36948,2014,6,11,18,beijing_2,12.0,1007.0,30.0,CV,7.6,20.0,0.0,0.0,2014-06-11 18:00:00
36949,2014,6,11,19,beijing_2,12.0,1007.0,29.0,SE,3.13,17.0,0.0,0.0,2014-06-11 19:00:00
36950,2014,6,11,20,beijing_2,13.0,1007.0,27.0,SE,4.92,19.0,0.0,0.0,2014-06-11 20:00:00
36951,2014,6,11,21,beijing_2,14.0,1008.0,26.0,SE,8.94,40.0,0.0,0.0,2014-06-11 21:00:00
